,Date,Title,category,Content,URL
10,"January 6, 2020",Year of the Rat stamps set,Health & Community,"A set of special stamps and philatelic products will go on sale from January 11 to usher in the Year of the Rat, Hongkong Post announced today.The special issue features different art forms, showcasing clay, embroidery, ceramic and glass crafts of rats in a set of four stamps and a stamp sheetlet.The stamp issue also brings a wide range of philatelic products, including a silk stamp sheetlet, a first day cover, a presentation pack and red packets.Additionally, Hongkong Post will issue the 24 Solar Terms - Spring special stamps on February 4, its first special stamp issue themed on the 24 solar terms.Arranged in tete-beche pairs, it is also the first time for Hongkong Post toissue semicircular stamps.Click here for details.",https://www.news.gov.hk/eng/2020/01/20200106/20200106_150330_105.html?type=category&name=health&tl=t
11,"January 6, 2020",6 Wuhan-related cases reported,Health & Community,"The Hospital Authority sayspublic hospitals, as of noon today and over the past 24 hours, admitted six people who had been to Wuhan in the past 14 days.The patients presented symptoms of fever, respiratory infection or pneumonia.The authority saidthe patients - three men and three women aged betweentwo and 65 - are in a stable condition and are being treated in isolation at United Christian, Queen Elizabeth, Alice Ho Miu Ling Nethersole, Prince of Wales and Tuen Mun hospitals.The authority has sent specimens to the Department of Health for testing and will keep monitoring their conditions.Public hospitals have reported 21 such cases to the department since December 31. Seven of these patients have been discharged.",https://www.news.gov.hk/eng/2020/01/20200106/20200106_172342_014.html?type=category&name=health&tl=t
12,"January 6, 2020",Disease prevention meeting held,Health & Community,"Secretary for Food & Health Prof Sophia Chan today convened the Steering Committee meeting in accordance with the Serious Response Level under the Preparedness & Response Plan for Novel Infectious Disease of Public Health Significance.  The meeting was held in light of the cluster of viral pneumonia cases with unknown cause detected in Wuhan, Hubei Province, to discuss the latest situation as well as prevention and control measures with relevant policy bureaus and government departments in a bid to safeguard public health.  Chairing the meeting, Prof Chan said no serious pneumonia case related to Wuhan has been detected in Hong Kong so far, but the cluster of viral pneumonia cases in Wuhan can be regarded as a Novel Infectious Disease of Public Health Significance.  Upon risk assessment, the Government officially activated the Serious Response Level, the second tier of a three-tier response level system, on January 4 and implemented corresponding measures under this response level.  She noted that in response to the increasing number of the cluster of pneumonia cases in Wuhan and the latest situation, relevant departments should remain on high vigilance and further enhance prevention measures.  Under the Serious Response Level, the immediate health impact caused by Novel Infectious Disease of Public Health Significance on the local population is moderate.  The Government will analyse the World Health Organization’s risk assessment and recommendations and continue to maintain close liaison with the National Health Commission.  It will also closely monitor the latest situation in Wuhan and update the surveillance criteria and testing strategies accordingly.  Various departments have enhanced prevention and control measures according to the Preparedness & Response Plan.  Click here for details.",https://www.news.gov.hk/eng/2020/01/20200106/20200106_230501_019.html?type=category&name=health&tl=t
13,"January 7, 2020",Law change to fight disease set,Health & Community,"The Prevention & Control of Disease (Amendment) Regulation 2020 and the Prevention & Control of Disease Ordinance (Amendment of Schedule 1) Notice 2020 will be gazetted on January 8 to boost the monitoring of a Wuhan-related disease.The gazettal will include severe respiratory disease associated with a novel infectious agent, which refers to a cluster of viral pneumonia cases of unknown cause occurring in Wuhan since December,as a statutorily notifiable infectious disease.From January 8, when the amendment regulation and notice take effect, medical practitioners will need to make a report to the Centre for Health Protection if they encounter an individual with fever and acute respiratory illness or pneumonia who had visited Wuhan within 14 days before the symptoms’ appearance.The Government said this would strengthen Hong Kong's capability in monitoring the disease.Apart from setting out control and prevention measures against the spread of infectious diseases in Hong Kong, the Prevention & Control of Disease Regulation also provides measures to prevent specified diseases’ introduction into and transmission from the city.Specifically, the Government can prohibit cases of a specified disease and their contacts from leaving the city.The amendment regulation and the notice will be tabled at the Legislative Council on January 15.",https://www.news.gov.hk/eng/2020/01/20200107/20200107_142633_246.html?type=category&name=health&tl=t
14,"January 7, 2020",Port health measures boosted,Health & Community,"(To watch the video with sign language interpretation, click here.)  The Government has been strengthening port health measures to tackle the Wuhan-related disease, Secretary for Food & Health Prof Sophia Chan said today.  Prof Chan made the statement at a press conference this afternoon.  She said the Department of Health has been working very hard to strengthen measures, particularly at the airport and the West Kowloon Station of the Guangzhou-Shenzhen-Hong Kong Express Rail Link.  “Not only are they doing additional measures, for example, at the airport they are putting in trolleys of infrared temperature-checking machines.  “And also last night, they again targeted those passengers coming from Wuhan to do the hand-held temperature checking for every passenger that came to Hong Kong.”  Prof Chan appealed to people who travelled to Wuhan to see a doctor if they feel unwell or have any respiratory symptoms.  “If they come from the train or board the airplane, when they go through these machines, if they have a temperature, it can be identified or detected by the port health staff.  “If they do feel unwell, they can actually contact port health officers. At the port health offices, they have stations, they have healthcare professionals and they can also give advice and check the situation.”  Prof Chan noted the Prevention & Control of Disease (Amendment) Regulation 2020 and the Prevention & Control of Disease Ordinance (Amendment of Schedule 1) Notice 2020 will be gazetted on January 8 to include the severe respiratory disease associated with a novel infectious agent as a statutorily notifiable infectious disease.  The severe respiratory disease associated with a novel infectious agent refers to a cluster of viral pneumonia cases of unknown cause occurring in Wuhan since December.  She added that this will strengthen Hong Kong's capability in monitoring the disease, and is important in the prevention and control of infectious diseases in the city.",https://www.news.gov.hk/eng/2020/01/20200107/20200107_202556_564.html?type=category&name=health&tl=t
15,"January 7, 2020",9 Wuhan-related cases reported,Health & Community,"The Hospital Authority says public hospitals, as of noon today and over the past 24 hours, admitted nine people who had been to Wuhan in the past 14 days.The patients presented symptoms of fever, respiratory infection or pneumonia.The authority said the patients - five males and four females aged between six and 49 - are in stable condition and being treated in isolation at Alice Ho Miu Ling Nethersole, Prince of Wales, Pamela Youde Nethersole Eastern, Queen Elizabeth and Yan Chai hospitals.The authority has sent specimens to the Department of Health for testing and will keep monitoring the patients’ conditions.Public hospitals have reported 30 such cases to the department since December 31. Thirteen of these patients have been discharged.",https://www.news.gov.hk/eng/2020/01/20200107/20200107_172112_144.html?type=category&name=health&tl=t
16,"January 8, 2020",Protective gear supply adequate,Health & Community,"The supply of personal protective equipment such as gowns and masksin public hospitals and clinics is adequate, Secretary for Food & Health Prof Sophia Chan said today.Prof Chan told reporters that the Hospital Authority and the Department of Health's stock of protective gowns and maskscan last for about three months.“They are continuing their communication with the suppliers so that when there is a need, there will be adequate supply.”She also advised travellers to follow the department's health advice.“As far as the travel alert is concerned, the Centre for Health Protection has given some advice and the advice was put on the Security Bureau’s Outbound Travel Alert webpage so that if people want to travel to Wuhan or other places, they would have to take some precautions such as enhancing their own personal hygiene.”",https://www.news.gov.hk/eng/2020/01/20200108/20200108_144657_762.html?type=category&name=health&tl=t
17,"January 8, 2020",CS inspects airport,Health & Community,"In response to the cluster of pneumonia cases detected in Wuhan, Hubei Province,Chief Secretary Matthew Cheung today inspected prevention and control measures adopted at the Hong Kong International Airport.At the gate of a flight from Wuhan, Mr Cheung observed officers of the Port Health Division of the Centre for Health Protection as they used thermal imaging systems to screen arriving passengers' body temperature.He was also briefed on the airport’s enforcement of prevention and control measures.Mr Cheung stressed that whilst no serious Wuhan-related pneumonia cases have been detected in the city, the Hong Kong Special Administrative Region Government has strengthened prevention and control measures on all fronts including enhancing health screening at all boundary control points.He added that at an earlier inter-departmental action task force meeting under his chairmanship, he instructed relevant government departments to stay vigilant and step up cleaning efforts at public facilities under their purview.Mr Cheung alsocalled onthe public to maintain good personal and environmental hygiene.Those with respiratory illnesses are advised to wear surgical masks, avoid going to crowded places and seek medical advice as soon as possible.",https://www.news.gov.hk/eng/2020/01/20200108/20200108_154044_175.html?type=category&name=health&tl=t
18,"January 8, 2020",HA ready for Wuhan outbreak,Health & Community,"The Hospital Authority has reviewed the response measures and allocation of resources in itsseven hospital clusters in view of an outbreak of pneumonia with unknown causes in Wuhan.  Secretary for Food & Health Prof Sophia Chan told legislators that the authority’s Chief Executive chaired a meeting with the seven cluster heads after activating the Serious Response Level last week.  They discussed response measures such as monitoring the supply of personal protective equipment, deploying manpower in a timely manner, and reviewing the non-emergency service arrangement.  Prof Chan said the Cluster Chief Executives will closely monitor the service situation of each public hospital and implement a series of enhanced surveillance and infection control measures in public hospitals and clinics.  Public hospitals have adjusted their air handling equipment to achieve a higher fresh air rate in Accident & Emergency departmentwaiting areas, as well as wheeled in mobile high efficiency particulate air filter units to augment the total air change rates there.  Laboratory testing services have also been enhanced to obtain testing results as soon as possible.  More stringent infection control measures, including restrictions on visiting arrangements, are enforced in public hospitals.  The authority will closely monitor the utilisation of isolation beds in the seven clusters and arrange bed deployment in a timely manner, Prof Chan added.",https://www.news.gov.hk/eng/2020/01/20200108/20200108_171353_993.html?type=category&name=health&tl=t
19,"January 8, 2020",8 Wuhan-related cases reported,Health & Community,"The Hospital Authority says public hospitals, as of noon today and over the past 24 hours, admitted eight people who have been to Wuhan in the past 14 days.The patients presented symptoms of fever, respiratory infection or pneumonia.The authority said the patients - one male and seven females aged between three and 61 - are in stable condition and being treated in isolation at Caritas Medical Centre, Princess Margaret, Prince of Wales, Queen Elizabeth, Ruttonjee and Tuen Mun hospitals.The authority has sent specimens to the Department of Health for testing and will keep monitoring the patients’ conditions.Public hospitals have reported 38 such cases to the department since December 31. Twenty-one of these patients have been discharged.",https://www.news.gov.hk/eng/2020/01/20200108/20200108_172954_234.html?type=category&name=health&tl=t
20,"January 9, 2020",HK enters winter flu season,Health & Community,"The Centre for Health Protection today announced that Hong Kong has entered the 2019-20 winter influenza season.It said that the percentage of respiratory specimens that tested positive for seasonal influenza viruses has increased steadily since mid-December last year and rose to 10.09% last week, ending January 4.The overall admission rate with principal diagnosis of influenza in public hospitals also increased to 0.40 per 10,000 people last week.Both figures exceeded the baseline thresholds, it said.As of January 5, about 1,190,000 doses of seasonal influenza vaccines were administered through vaccination programmes, up by 17% from the same period in the 2018-19 season.The centre reminded the public to get vaccinated for the influenza season and urged people to maintain good personal and environmental hygiene.",https://www.news.gov.hk/eng/2020/01/20200109/20200109_131524_118.html?type=category&name=health&tl=t
21,"January 9, 2020",Ethnic minority youths awarded,Health & Community,"Secretary for Home Affairs Lau Kong-wah today presented badges and certificates to 18 youths who obtained lifesaving qualifications through the Lifesaving Training Incentive Programme for Ethnic Minority Youths 2019.The programme deepened ethnic minority youths’ understanding of lifesaving and supported them in acquiring the qualifications of a professional lifeguard.Mr Lau congratulated the participants who passed the examinations of the training courses to obtain the Pool Lifeguard Award at a presentation ceremony.He said that nine of the participants who obtained the Pool Lifeguard Award have applied for Leisure & Cultural Services Department seasonal lifeguard posts and wished them success.More than 96,000 people of ethnic minorities benefit from a wide range of services provided by eight support service centres each year.To encourage interaction and exchanges between ethnic minorities and local communities, the Home Affairs Department has engaged district organisations to organise more district-based activities.Mr Lau said: ""With concerted efforts from the community and the Government, I am confident that people of all races can integrate fully into our community and feel at home in Hong Kong.""",https://www.news.gov.hk/eng/2020/01/20200109/20200109_190457_635.html?type=category&name=health&tl=t
22,"January 9, 2020",FEHD dismisses rumours,Health & Community,"The Food & Environmental Hygiene Department today clarified that its Internet Protocol cameras do not carry facial recognition functions or radio-frequency identification features.The department made the statement in response to online rumours claiming that it installed the cameras with those features to collect personal data.It said such rumours are unfounded and stressed that the cameras monitor illegal refuse blackspots to combat illegal dumping and improve environmental hygiene.All footage will be properly kept, the department said, adding that footage without suspected cases captured will normally be deleted in about a month.",https://www.news.gov.hk/eng/2020/01/20200109/20200109_192635_997.html?type=category&name=health&tl=t
23,"January 9, 2020",CHP gives update on Wuhan cases,Health & Community,"The Mainland's expert group has preliminarily determined that the pathogen of the cluster of viral pneumonia cases occurring in Wuhan is a kind of novel coronavirus.  Centre for Health Protection Controller Dr Wong Ka-hing gave the remarks at a press conference this evening on the latest progress of the identification of the pathogen for the reported cluster of pneumonia cases in Wuhan.  Dr Wong said that according to information from the National Health Commission, the relevant Mainland laboratory has detected a novel coronavirus and obtained the whole genome sequence of the virus.  The expert group revealed that molecular testing of 15 cases returned positive resultsfor the novel coronavirus, and the virus was also isolated from a sample of a case. Under electron microscopy, the virus showed the typical appearance of coronavirus.  It added that the testing for nucleic acid, genome and antibodies from the samples of patients could be completed within a short period, thereby assisting in the confirmation of the pathogen.  Nonetheless, the virus isolation and pathogenicity studies would take several weeks.  Dr Wong said the Centre for Health Protection’s Public Health Laboratory Services Branch is conducting molecular testing for a number of coronaviruses.  “The Department of Health has contacted the National Health Commission after their notification today to ask if they can give us the genetic sequencing of the novel coronavirus so that we can have a more targeted and accurate testing of the novel virus for the suspected patients.  “The severity of this new disease is apparently not as severe as that of SARS. But of course, the information is still evolving.  “The existing prevention and control measures that we have implemented and also augmented have quite rightly been targeting this novel disease, but I would remind the public not to take this lightly.”  Additionally, the Scientific Committee on Emerging & Zoonotic Diseases and the Scientific Committee on Infection Control under the Centre for Health Protection convened a joint meeting today.  The committees noted that definite evidence of human-to-human transmission had not been identified in the Mainland so far and no healthcare professionals had been found infected.  However, the committees’ members considered that the available epidemiological information is not sufficient at this stage to reach a conclusion.  They concurred with the assessment of the World Health Organization that the reported link to a wholesale fish and live animal market in Wuhan could indicate an exposure link to animals.  They also agreed that public education should be strengthened in urging people not to consume game meat and not to patronise food premises where game meat is served.",https://www.news.gov.hk/eng/2020/01/20200109/20200109_201604_565.html?type=category&name=health&tl=t
24,"January 9, 2020",10 Wuhan-related cases reported,Health & Community,"The Hospital Authority says public hospitals, as of noon today and over the past 24 hours, admitted 10 people who had been to Wuhan in the past 14 days.  The patients presented symptoms of fever, respiratory infection or pneumonia.  The authority said the patients - five males and five females aged between 11 months and 66 - are in stable condition and being treated at Caritas Medical Centre, Kwong Wah, Princess Margaret, Prince of Wales, Queen Elizabeth, Queen Mary, Tseung Kwan O and Tuen Mun hospitals.  The authority has sent specimens to the Department of Health for testing and will keep monitoring the patients’ conditions.  Public hospitals have reported 48 such cases to the department since December 31. Twenty-five of these patients have been discharged.  Meanwhile the authority’s Central Committee on Infectious Disease & Emergency Responses held another meeting to discuss the latest progress of the cluster of cases of severe respiratory disease associated with a novel infectious agent in Wuhan.  The authority reiterated that the current stockpile of personal protection equipment is adequate for three months’ consumption. It added that it has set up hotlines for frontline staff to enquire about issues regarding the equipment and linen supply.  Regarding isolation beds, 503 isolation beds with negative pressure facilities are currently available and the present occupancy is 60%.  The authority will closely monitor the utilisation and could mobilise the other 900 isolation beds with negative pressure facilities if needed.  It will also maintain close contact with the Centre for Health Protection to monitor the latest developments and to inform the public and healthcare workers on the latest information in a timely manner.",https://www.news.gov.hk/eng/2020/01/20200109/20200109_201534_295.html?type=category&name=health&tl=t
25,"January 10, 2020",5 Wuhan-related cases reported,Health & Community,"The Hospital Authority says public hospitals, as of noon today and over the past 24 hours, admitted five people who had been to Wuhan in the past 14 days.  The patients presented symptoms of fever, respiratory infection or pneumonia.  The authority said the patients - one male and four females aged between three and 39 - are in stable condition and being treated at Tseung Kwan O, United Christian, Princess Margaret and Queen Mary hospitals.  The authority has sent specimens to the Department of Health for testing and will keep monitoring the patients’ conditions.  Public hospitals have reported 53 such cases to the department since December 31. Of these patients 31 have been discharged.",https://www.news.gov.hk/eng/2020/01/20200110/20200110_185153_123.html?type=category&name=health&tl=t
26,"January 11, 2020",One dead from novel coronavirus,Health & Community,"According to the National Health Commission (NHC), one person has died among the 41 patients diagnosed with having the novel coronavirus infection, the Centre for Health Protection said today.  The centre received notification from the commission this morning on the latest information concerning the cluster of pneumonia cases detected in Wuhan.  It said after the preliminary determination that the pathogen of viral pneumonia with unknown cause is a novel coronavirus, national and provincial expert groups immediately revised and improved the protocols on diagnosis, treatment and surveillance of the viral pneumonia.  The Wuhan Municipal Health Commission has arranged the samples of existing patients to be tested for nucleic acid of the pathogen, and the expert groups have made overall assessments on the patients hospitalised for observation and treatment, taking into consideration clinical picture findings, epidemiological information and laboratory test results, etc.  As of January 10, a total of 41 patients have been diagnosed with having the novel coronavirus infection. Among them, two patients were discharged, seven are in serious condition and one died, while the remaining patients are in stable condition. No new cases have been seen since January 3.  A total of 739 close contacts have been identified and 419 of them are healthcare workers. All have been put under medical surveillance and no related cases have been detected so far.  The Mainland's investigation has neither identified any infection of healthcare workers nor definite evidence of human-to-human transmission.  According to information from the NHC, epidemiological investigations revealed that the patients are mainly business operators at Hua Nan Seafood Wholesale Market in Wuhan, which has been closed since January 1, the centre added.  In Hong Kong, the centre’s Port Health Division has strengthened port health measures and enhanced temperature screening of travellers with increased frequency of random checking at all boundary control points.  An additional thermal imaging system has been put in place at the Hong Kong International Airport dedicated for temperature screening of travellers from flights arriving from Wuhan.  Moreover, additional manpower has been assigned to enhance temperature screening of inbound travellers when the daily two high speed trains that stop at Wuhan arrive in Hong Kong.  Fever patients with acute respiratory symptoms who had visited Wuhan within 14 days prior to the onset of the illness will be immediately referred to public hospitals for isolation, treatment and follow-up.  The division has advised the Mass Transit Railway Corporation, the Airport Authority and relevant airlines to enhance cleaning and disinfection measures of the high speed trains and planes from Wuhan as well as the cleaning of West Kowloon Station of the Guangzhou-Shenzhen-Hong Kong Express Rail Link and Airport Terminal Building.  It also adopted various ways to enhance dissemination of health messages to travellers.  Clickhere for more information.",https://www.news.gov.hk/eng/2020/01/20200111/20200111_124029_000.html?type=category&name=health&tl=t
27,"January 11, 2020",Meeting on Wuhan cases set,Health & Community,"Secretary for Food & Health Prof Sophia Chan today said she will chair a meeting and invite experts to discuss the latest developmentsof pneumonia cases detected in Wuhan.  Speaking to the media after a radio programme this morning, Prof Chan said the Food & Health Bureau received new information from Mainland authorities, noting that there is no evidence of human-to-human transmission and that no healthcare professionals have been infected.  There are no new cases since January 3, she added.  Prof Chan explained that Wuhan authorities and the health department are doing a lot of work in terms of obtaining more epidemiological information, public health surveillance as well as treating patients in the hospital.  She asserted the Hong Kong Special Administrative Region Government has always been proactive in getting information from Mainland authorities through the existing mechanism of communication.  “In terms of getting the genome sequence, we have already requested it and we are waiting for the reply from Mainland authorities.  “An important point to note is that according to our infection control experts, right now with our laboratory competence, we can also test given the information of the novel corona virus, but it takes a slightly longer time.  “If we can get the whole genome sequence, obviously the time can be cut shorter.”  Prof Chan added that she will chair a meeting to discuss the situation later.  “We are also trying to invite experts. I will be receiving reports from the Centre for Health Protection and also the Hospital Authority in terms of the latest assessment and whether there is any updated information.”",https://www.news.gov.hk/eng/2020/01/20200111/20200111_124312_756.html?type=category&name=health&tl=t
