,Date,Title,category,Content,URL
10,"April 3, 2020",43 new COVID-19 cases confirmed,Health & Community,"The Centre for Health Protection today announced that it is investigating an additional 43 cases of COVID-19, taking the number of confirmed cases in Hong Kong to 845.The newly reported cases involve 23 males and 20 females aged between 16 and 60.Among them, 34 had travel history during the incubation period and 16 are overseas students.The centre's epidemiological investigations and relevant contact tracing on confirmed cases are ongoing.It also urged members of the public to maintain an appropriate social distance with other people as far as possible, to go out less and avoid social activities to reduce the chance of contacting infected people who may not present any symptoms.For information and health advice on COVID-19, visit the Government's dedicated webpage.",https://www.news.gov.hk/eng/2020/04/20200403/20200403_174337_920.html?type=category&name=health&tl=t
11,"April 3, 2020",HA explains alternatives to masks,Health & Community,"(To watch the full press briefing with sign language interpretation, click here.)The Hospital Authority today said it is asking local scientists if the N95 respirator masks could be decontaminated and reused to combat the shortage of medical masks amid the COVID-19 pandemic.The authority’s Chief Manager (Quality & Standards) Dr Lau Ka-hin explained during a press briefing that the authority is searching for alternative strategies that include using a different mask or asking experts to study if sterilising the scarce masks is a safe option.""There is a very tight supply of N95 respirators (throughout) the whole world. We are facing a shortage of supply from other overseas countries because some countries have actually banned the export of N95 respirators.""In the Hospital Authority, we are looking for any alternatives for the N95 respirators which can fulfil the international standards and give fairly good protection to our staff. We are contacting different factories, locally as well as overseas, to see whether there are other types of respirators which can provide the same standards as N95 respirators.""For the new technology of sterilisation of N95 respirators, this is a fairly new guideline in some countries, but in Hong Kong we are still looking for any review of this new technology by our experts in infection control.""Dr Lau emphasised that hospital workers will continue using the N95 masks until infection control experts complete their study.""We are not asking our staff to reuse the N95 respirators (in the meantime). We are waiting for the experts to review this technology before we go forward.""",https://www.news.gov.hk/eng/2020/04/20200403/20200403_174807_241.html?type=category&name=health&tl=t
12,"April 3, 2020",Bars' alcohol checks outlined,Health & Community,"(To watch the full press briefing with sign language interpretation, click here.)The Government today said authorised staff will use various means to check if businesses are following new directions on the sale and supply of intoxicating liquors for on-site consumption.During a press briefing, Under Secretary for Food & Health Dr Chui Tak-yi said the behaviour of people going to bars was a high-risk factor for human-to-human transmission of the COVID-19 virus, which was the main purpose of issuing the new directive.""In the actual implementation of the regulation, the authorised persons when they visit these venues on-site, they would, through different means, confirm or detect whether it is practising the sale in the majority of alcoholic products.""The method or the way they collect evidence can be multiple, for example by visual inspection, by checking what they are providing in that period or over a certain period. So that is the process of evidence collection.""Dr Chui added that evidence would be collected on a case-by-case basis.""Every case would be individual and the evidence collected would be individualised, so I think we cannot predict what is going to happen per case, but I think the principle is the same.""Basically, the authorised person would base (it) on what happens on-site or what evidence they can collect to substantiate what they are going to pursue.""He also noted that the regulation for restaurants was different to that of bars.""This regulation mainly pinpoints the setting of a bar, for example when people would stand together they would buy and drink without their mask on and gather together very closely in close proximity, very close distance, so that is the setting and the behaviour that we are addressing.""So if it is a restaurant where people will sit down and eat and drink, that is under the other regulation, other direction that we have given to restaurants that they have to keep a distance between tables and they have to limit the number of persons to no more than four.""",https://www.news.gov.hk/eng/2020/04/20200403/20200403_175753_444.html?type=category&name=health&tl=t
13,"April 3, 2020",More fishermen subsidies disbursed,Health & Community,"Subsidies under the Anti-epidemic fund have been disbursed to help the fisheries industry tackle financial difficulties arising from the COVID-19 epidemic, the Fisheries & Conservation Department announcedtoday.Under the fund, the Government provides subsidies to owners of fishing or fish collector vessels with Mainland deckhands and live marine fish wholesale traders operating in the wholesale fish markets of the Fish Marketing Organization.Applications for the subsidy will be accepted until April 17.The department said 538 applications from owners of fishing vessels have been approved involving subsidies of $82,520,000.For live marine fish wholesale traders, 45 applications have been approved involving subsidies of $9,000,000.It will process the remaining applications as soon as possible.Owners of fishing or fish collector vessels who have not yet submitted applications can download the application form from the department's website.Vessel owners who are not in Hong Kong can authorise an agent to handle their applications.",https://www.news.gov.hk/eng/2020/04/20200403/20200403_214029_884.html?type=category&name=health&tl=t
14,"April 4, 2020",Mobile broadcasts for helpers set,Health & Community,"The Labour Department will conduct mobile broadcasts in popular gathering places of foreign domestic helpers (FDHs) on April 5tourge them to comply with the regulation on the prohibition of group gatherings in public places.Announcing the move today, the department said publicity vans will broadcast the messagein Chinese, English as well as major FDH languages, including Tagalog, Bahasa Indonesia and Thai.Leaflets in these languages will also be distributed toFDHs during the broadcast.From March 29 to April 11, group gatherings with more than four people in public places are prohibited and offenders are liable to a fixed penalty of $2,000, or if charged in a court, a maximum penalty of a $25,000 fine and six months’ imprisonment.Employers are reminded that compelling FDHs to work on a rest day without the agreement of the FDH or failing to grant rest days to them is a violation of the Employment Ordinance. The employer concerned is liable to a maximum fine of $50,000.For enquiries on employment matters, FDHs and their employers can send anemail or fill in a form on the dedicated portal.Visit the Government'sdedicated webpage for information and health advice on COVID-19.",https://www.news.gov.hk/eng/2020/04/20200404/20200404_150034_967.html?type=category&name=health&tl=t
15,"April 4, 2020",Infection source for senior sought,Health & Community,"(To watch the full media briefing with sign language interpretation, click here.)The Centre for Health Protection is investigating how a 93-year-old male patient, who stayed at Pok Oi Hospital,contracted COVID-19.The centre’s Communicable Disease Branch Head Dr Chuang Shuk-kwan told a press briefing today that the man is one of17 additional COVID-19 cases involving patients aged between six and 93.The 93-year-old patient was admitted to Pok Oi Hospital on March 10 because of a stroke and was discharged on April 1.However, he was again hospitalised on April 3 with a fever and vomiting.Dr Chuang said: “The investigation is being conducted on the site now and there’s a meeting being carried out by the hospital outbreak control team, consisting of the hospital staff, infection control staff and our staff from the Centre for Health Protection as well as Prof Yuen Kwok-yung.“Samples are being taken and contact tracing is being carried out. So we have no conclusion yet on how the patient got infected at the moment.”Regarding a police officer who was found to be infected with the virus, Dr Chuang said he worked in the same police station asa patientinvolved in case 663, but they worked on different teams.“They may have had some common activities, but we still need to get the details from Police.“Even if they had some standby duties, they worked on separate floors. So we still need to investigate further to see whether there are some common linkages between the two officers.”For information and health advice on COVID-19, visit the Government's dedicated webpage.",https://www.news.gov.hk/eng/2020/04/20200404/20200404_173537_586.html?type=category&name=health&tl=t
16,"April 4, 2020",Activities to celebrate Basic Law,Health & Community,"The Government announced todaythat it will organise activities to commemorate the 30th anniversary of the Basic Law’s promulgation.Among the activities is an online exhibition to be launched this month that will lead the audience to review, in the form of a time tunnel, the historical background of the Basic Law, its drafting, promulgation and successful implementation in Hong Kong.Also to be rolled out this month will be a video series and a TV announcement on the promulgation of the Basic Law.Taking into account the actual situation, a seminar and a legal summit are scheduled forlater this year to discuss important topics relating to the Constitution and the Basic Law.The Constitutional & Mainland Affairs Bureau earlier introduced an online game under the theme of helping neighbours to deepen the public's knowledge of the Constitution and the Basic Law. The game can be accessed until June 30.Additionally, the Government will organise other publicity activities for different groups such as an online quiz and producing children's books and board games.It will also continue to sponsor non-governmental organisations and community bodies through the Basic Law Promotion Activity and the Basic Law Promotion Research sponsorship schemes to organise activities and conduct projects to diversify the channels and perspectives in its promotional efforts.The Basic Law Promotion Steering Committee led by the Chief Secretary provides viewson the overall strategy and key aspects for promoting the Basic Law. Five working groups were set up for organising activities on various fronts to promote the Constitution and Basic Law.The working groups will strengthen their work in promotion and education this year.",https://www.news.gov.hk/eng/2020/04/20200404/20200404_173635_450.html?type=category&name=health&tl=t
17,"April 5, 2020",28 new COVID-19 cases announced,Health & Community,"The Centre for Health Protection today announced it is investigating28 additional cases of COVID-19, bringing the number of confirmed cases in Hong Kong to 890.The new cases involve 17 males and 11 females aged between 16 and 64.Twenty-five travelled during the incubation period and 13 are overseas students.The centre urged members of the public to maintain an appropriate social distance with other people.They should go out less and avoid social activities to reduce the chance of contacting infected people who may not present any symptoms.For information and health advice on COVID-19, visit the Government's dedicated webpage.",https://www.news.gov.hk/eng/2020/04/20200405/20200405_182246_583.html?type=category&name=health&tl=t
18,"April 5, 2020",Pok Oi patients being tested,Health & Community,"(To watch the full media briefing with sign language interpretation, click here.)People who are staying in the same wards in Pok Oi Hospital that a 93-year-old COVID-19 patient was inare being tested for the virus.Hospital Authority Chief Manager (Quality & Standards) Dr Lau Ka-hin made the statement today at a press briefing.He saidthese 72 patients arestaying in two wards on the 5th and 8th floors.“Up to this moment, we have tested 60 patients and 31 patients were found to be negative.“Seventy-two patients will be tested today and we are waiting for the test results of the other patients.”Responding to queries about staff working at Pok Oi Hospital, Dr Lau said they are equipped with proper personal protective equipment (PPE).He explained that there are infection control guidelines for staff working in different settings.“In this case, all the staff are wearing the appropriate PPE.“According to expert opinions on infection control, when our staff wear the appropriate PPE, they will not be classified as close contacts.“Because of this, the staff will be allowed to continue their daily operations and daily living, but they will be under medical surveillance for 28 days.”",https://www.news.gov.hk/eng/2020/04/20200405/20200405_182549_153.html?type=category&name=health&tl=t
19,"April 5, 2020",Police virus situation explained,Health & Community,"(To watch the full media briefing with sign language interpretation, click here.)The Centre for Health Protection today said that common facilities in a police station might have been thepossible routes of COVID-19 virustransmission.The centre’s Communicable Disease Branch Head Dr Chuang Shuk-kwan made the statement at a press briefing this afternoon.On April 4, a police officer who worked in the same station as another officer, who had earlier tested positive for COVID-19, was confirmed to be infected with the virus.Dr Chuang said: “At the present moment, because we can't identify any other risk factors concerning the linkage between the two police officers, that's why we postulate that the toilet and the common facilities on the floor may be the possible routes of transmission.“That's why we will quarantine the staff working on the same floor who used those kinds of facilities.”She also noted that the officers wore masks and did not have very closecontact with other people when they were working.“That's why we have not classified other members of the general public as close contacts.”",https://www.news.gov.hk/eng/2020/04/20200405/20200405_182820_243.html?type=category&name=health&tl=t
20,"April 6, 2020",Online activities centre launched,Health & Community,"The Leisure & Cultural Services Department launched aone-stop online resources centre today for the public to view or participate in multi-faceted leisure and cultural activities from the comfort of their homes.The online resources centre offers demonstrations of home exercises as well as videos of exercise demonstrations and Healthy Exercise for All Campaign interactive games.The information portal carries knowledge on the plants and animals at the Zoological & Botanical Gardens, old and valuable trees at the department's major parks and colourful Hong Kong Flower Show archives.The Museum of Art and theHeritage Museum are collaborating with the Google Arts & Culture Project to showcase exhibits in a digital format.There are also virtual exhibitions that explore previous fascinating collections at the History Museumand the Science Museum.While extensive content from intangible cultural heritage and modern arts integrating into life from Oi! is also included.The Hong Kong Public Libraries offers vast e-resources allowing people to explore fun reading at home.On theperforming arts front,digital content covers concert archives from the Hong Kong Philharmonic Orchestra, Hong Kong Chinese Orchestra and Hong Kong Sinfonietta.",https://www.news.gov.hk/eng/2020/04/20200406/20200406_142229_808.html?type=category&name=health&tl=t
21,"April 6, 2020",CHP explains Peru infections,Health & Community,"(To watch the full press briefing with sign language interpretation, click here.)The Centre for Health Protection today provided details about confirmed COVID-19 cases involving people who returned to Hong Kong from Peru.The centre’s Communicable Disease Branch Head Dr Chuang Shuk-kwan said five Peru returnees tested positive for the virus and because three of them were touring with a group of 21 people, the rest of the tour group will be sent to a quarantine centre.“There are a total of 65 returnees from Peru and 21 of them joined a tour (with) Morning Star Travel Service. Some of them joined the 24-day tour to Brazil, Argentina, Chile and Peru and a few others joined the same tour but it was a 30-day tour.“They left Hong Kong on February 27 and stopped (the tour) there after the city was locked down. Three of them among this tour group have been confirmed (as COVID-19 cases). The rest of the 18 travellers who went together with the tour group members will be quarantined in the quarantine centre.""Dr Chuang also said one couple among the Peru returnees also tested positive for the virus but they did not have close contacts.“For the couple who travelled there alone, they did not join the other tours and other Peru returnees. They did not mix with them. So there are no other close contacts for these two cases. The rest of the 65 returnees have all tested negative, so they will be sent back home for home quarantine.”Shealso provided details about a COVID-19 case linked to a cluster of infections at karaoke bars.The case involves a 48-year-old man who works in Windsor House in Causeway Bay. He began showing symptoms on March 23 and four days later his wife fell ill.“For case number 903, he had mild symptoms of runny nose since March 23. That is probably why he continued to work until March 28, but with a mask on. Because his wife had developed symptoms on March 27 and was confirmed (as being infected) on April 2, he was sent (to undergo) testing yesterday.”Dr Chuang explained that the man wore a mask while working, but he did not do so when he attended a farewell gathering at a karaoke bar with several colleagues.“During his work, he would usually (put) a mask on and (work) with around 20 colleagues in a shop. But they had a farewell (gathering) with a colleague on March 25, with five to six colleagues together but we need to double check (the numbers).“We plan to send all of these close contacts to the quarantine centre. I understand that one or two of them developed symptoms. That is why they will notbe sent to a quarantine centre, they will be sent to the hospital for testing.”The centre also announced it is investigating24 additional confirmed COVID-19 cases, involving 14 males and 10 females aged between three and 64.Among them, 18 had a travel history during the incubation period and three are overseas students.For information and health advice on COVID-19, visit the Government's dedicated webpage.",https://www.news.gov.hk/eng/2020/04/20200406/20200406_164707_240.html?type=category&name=health&tl=t
22,"April 7, 2020",Relief measures a priority: CE,Health & Community,"(To watch the full media briefing with sign language interpretation, click here.)Chief Executive Carrie Lam today said her priority is to finalise the relief measures under the second round of the Anti-epidemic Fund.Mrs Lam made the statement ahead of the Executive Council meeting this morning in response to a reporter’s question about her salary.""As I have said on the occasion when we voluntarily donated a month’s salary to the Community Chest to assist charitable groups, especially those that are not government-subvented, we said that the ultimate purpose is to demonstrate solidarity with the people of Hong Kong.""So we'll continue to do that with that objective in mind, but my first priority right now is to finalise as early as possible the package of relief measures under the second round of the Anti-epidemic Fund.""",https://www.news.gov.hk/eng/2020/04/20200407/20200407_103145_089.html?type=category&name=health&tl=t
23,"April 7, 2020",Household survey advisory issued,Health & Community,"In view of the continued spread of COVID-19, the Census & Statistics Department today appealed to households to participate in the General Household Survey (GHS) online or by telephone to reduce face-to-face contact.âLetters for the April round of GHS have been sent to the sampled living quarters to invite occupants to take part.Selected households can follow instructions in the letters to complete the online questionnaire or ring the department to conduct theinterview.Non-responded households will receive reminder letters, SMS telephone messages or emails from the department.âThe GHS is conducted on a monthly basis to collect information on the labour force, employment, unemployment and underemployment, as well as the demographic and socio-economic characteristics of Hong Kong’s population.The information collected is vital for compiling important statistical indicators for the city, including the latest unemployment and underemployment rates.âContact the General Household Survey Section (1) at 2887 5526 or byemail for enquiries.",https://www.news.gov.hk/eng/2020/04/20200407/20200407_122632_995.html?type=category&name=health&tl=t
24,"April 7, 2020",Doctors urged to offer virus tests,Health & Community,"(To watch the full press briefing with sign language interpretation, click here.)Centre for Health Protection Controller Dr Wong Ka-hing today encouraged more private doctors to offer COVID-19 testing for patients suspected of having the virus.Dr Wong told a press briefing in the afternoon that it is crucial to help with the early detection, diagnosis and management of infected patients.He noted that the Government received more than 4,000 tests from private doctors in the last month or so.“I do not want to speculate on the reasons behind why some doctors are participating, but some private doctors are not.“I just would like to stress that the free laboratory testing by the Department of Health is open to all private doctors. We do very much hope that and encourage more private doctors to offer the testing to their patients when there is any suspicion of COVID-19 infection.”Dr Wong explained that some people infected with COVID-19 only have mild symptoms.“So it is important to have a high degree of alertness and suspicion in the early detection of the patients.”",https://www.news.gov.hk/eng/2020/04/20200407/20200407_164951_221.html?type=category&name=health&tl=t
25,"April 7, 2020",21 COVID-19 cases confirmed,Health & Community,"The Centre for Health Protection today announced it is investigating 21 additional cases of COVID-19, bringing the number of confirmed cases in Hong Kong to 935.The new cases involve 12 males and nine females aged between 16 and 61.Twelve hadtravelled during the incubation period and four are overseas students.The centre urged members of the public to maintain an appropriate social distance from other people.They shouldgo out lessand avoid social activities to reduce the chance of coming into contact withinfected people who may not present any symptoms.For information and health advice on COVID-19, visit the Government's dedicated webpage.",https://www.news.gov.hk/eng/2020/04/20200407/20200407_164913_173.html?type=category&name=health&tl=t
26,"April 7, 2020",Doctors urged to offer virus tests,Health & Community,"(To watch the full press briefing with sign language interpretation, click here.)Centre for Health Protection Controller Dr Wong Ka-hing today encouraged more private doctors to offer COVID-19 testing for patients suspected of having the virus.Dr Wong told a press briefing in the afternoon that it is crucial to help with the early detection, diagnosis and management of infected patients.He noted that the Government received more than 4,000 tests from private doctors in the last month or so.“I do not want to speculate on the reasons behind why some doctors are participating, but some private doctors are not.“I just would like to stress that the free laboratory testing by the Department of Health is open to all private doctors. We do very much hope that and encourage more private doctors to offer the testing to their patients when there is any suspicion of COVID-19 infection.”Dr Wong explained that some people infected with COVID-19 only have mild symptoms.“So it is important to have a high degree of alertness and suspicion in the early detection of the patients.”",https://www.news.gov.hk/eng/2020/04/20200407/20200407_164951_221.html?type=category&name=health&tl=t
27,"April 7, 2020",Patient mix-up being probed,Health & Community,"(To watch the full press briefing with sign language interpretation, click here.)The Centre for Health Protection today said it is looking into how a man was sent to hospital for COVID-19 instead of his son who tested positive for the virus yesterday.Centre for Health Protection Controller Dr Wong Ka-hing said at a press briefing that the case involved a Nepali man whose family was sent to a quarantine centre yesterday because they were close contacts of confirmed cases.“The Department of Health has sent an apology to this family of three members. Actually they have been staying in same unit in the quarantine centre. Because we just got the information that the father was wrongly sent to the hospital, whereas the son (who tested) positive had stayed, that happened yesterday, so now we are rectifying the situation for both.”Dr Wong noted that since the centre was only notified of the case yesterday, more time was needed to ascertain exactly what happened.He added that other confinees staying at thesame quarantine centre were unlikely to be affected.“We have sent an apology to the family and we will investigate how it happened. So itmay be too early to tell the exact reason behind (it).“But I do not think this particular incident will affect the other people who are staying in quarantine centre because the family itself stayed in a unit.”",https://www.news.gov.hk/eng/2020/04/20200407/20200407_173541_730.html?type=category&name=health&tl=t
28,"April 8, 2020",Measures to fight virus extended,Health & Community,"The Government has extended measures regulating catering business premises, scheduled premises and prohibiting group gatherings to April 23.In accordance with the Prevention & Control of Disease (Requirements & Directions) (Business & Premises) Regulation and the Prevention & Control of Disease (Prohibition on Group Gathering) Regulation, the Secretary for Food & Health has issued the latest directions through notices in the Gazette today.They will take effect for 14 days from April 10 to 23.The directions will extend the requirements imposed on all catering businesses, such as requiring restaurants only toserve half their capacity of customers, separating each table by at least 1.5m and only allowing four people to be seated at a table.They also include the closures of beauty parlours and massage establishments, in addition to extending the suspension of premises, such as amusement game centres, bathhouses, fitness centres, places of amusement, places of public entertainment, party rooms, clubs or nightclubs, karaoke establishments, and mahjong-tin kau premises, to April 23.Additionally, requirements on all clubhouses will be extended to April 23.The prohibition on group gatherings of more than four people in public places will also remain in force until April 23.Secretary for Food & Health Prof Sophia Chan said the Government has been reviewing the feasibility of relevant measures and will make timely adjustments according to the latest developments.",https://www.news.gov.hk/eng/2020/04/20200408/20200408_100904_334.html?type=category&name=health&tl=t
